Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	138.1262	-211.097	349.2231	0.00679513	0.4278953
6	136.6952	-212.5052	349.2004	0.0123535	0.6296613
12	138.9924	-210.2067	349.1991	0.005400062	0.3761553
18	143.205	-206.0039	349.2089	0.007335505	0.6208596
24	140.7094	-208.4711	349.1805	0.009203114	0.6785229
30	130.8789	-218.2901	349.169	0.04606599	0.6239008
36	128.5697	-220.5965	349.1661	0.07533728	0.4990438
42	133.0818	-215.6965	348.7783	0.1224222	0.1921166
48	146.0602	-202.9382	348.9984	0.1483352	0.3127066
54	163.0615	-186.0137	349.0753	0.1583819	0.5651722
60	161.4106	-187.5831	348.9938	0.1596578	0.3184479
66	146.0794	-202.8283	348.9077	0.2191611	0.2972098
72	150.8957	-197.8169	348.7125	0.2191611	0.20219
78	148.1604	-200.6257	348.7861	0.2444328	0.2414043
84	154.4244	-194.2401	348.6645	0.3946289	0.2555211
90	146.4261	-201.9512	348.3774	0.3974757	0.158325
96	152.0195	-195.9998	348.0193	0.737638	0.1542453
102	150.2866	-197.7301	348.0167	0.7451009	0.1553478
108	137.6439	-209.8072	347.4511	1.442544	0.1899364
114	154.4741	-193.7427	348.2168	0.8402217	0.2544298
120	153.6307	-194.9151	348.5458	0.5970005	0.3094778
126	155.7165	-191.9807	347.6972	1.009697	0.1436437
132	142.0946	-206.2954	348.39	0.4959682	0.1876003
138	137.2668	-210.2528	347.5197	1.335726	0.1787646
144	143.5791	-204.5378	348.1169	0.8654794	0.2207571
150	139.5316	-209.2732	348.8047	0.4152815	0.4034641
156	142.3539	-206.6349	348.9887	0.2281679	0.397245
162	142.523	-206.354	348.8771	0.3592925	0.4511456
168	137.0219	-211.7762	348.7982	0.4353706	0.4396426
174	131.8571	-216.7082	348.5653	0.6761745	0.5017726
180	136.961	-211.384	348.3449	0.6835804	0.2404745
186	127.702	-221.174	348.8761	0.2408788	0.2901442
192	140.0254	-208.9367	348.9621	0.2207227	0.3476922
198	140.3285	-208.619	348.9475	0.2832256	0.4302391
204	131.5358	-217.4471	348.983	0.2548136	0.5441558
210	147.2413	-201.4815	348.7228	0.5141184	0.4536127
216	146.2492	-202.5375	348.7867	0.3360315	0.2941989
222	153.9211	-195.0543	348.9754	0.2639952	0.4687158
228	159.0936	-189.9946	349.0882	0.1532823	0.5011859
234	151.9255	-197.1502	349.0757	0.07387761	0.3151209
240	145.3688	-203.75	349.1188	0.03172614	0.7445053
246	153.0741	-196.1148	349.1888	0.02725332	0.6212453
252	149.8958	-199.3099	349.2057	0.02685007	0.5699261
258	147.0774	-201.8759	348.9533	0.114491	0.8552483
264	139.5904	-209.4492	349.0396	0.201647	0.5093824
270	141.8038	-207.1001	348.9039	0.3286358	0.5698465
276	149.3764	-199.3338	348.7102	0.4751984	0.3507664
282	144.2249	-204.4904	348.7153	0.5212206	0.4519179
288	144.0153	-204.8361	348.8513	0.3859896	0.4558698
294	143.044	-205.5539	348.5978	0.4697302	0.2600058
300	138.8407	-209.5911	348.4318	0.3956243	0.1712422
306	147.257	-200.8672	348.1241	0.5644239	0.1400101
312	141.7619	-207.0133	348.7752	0.3677015	0.3095593
318	141.4178	-207.43	348.8478	0.2741131	0.2936646
324	142.7627	-206.0933	348.856	0.2368455	0.2745337
330	146.3162	-202.5734	348.8896	0.3471164	0.5503697
336	147.0446	-202.0948	349.1395	0.04704285	0.6845568
342	160.3425	-188.8607	349.2033	0.02883609	0.4347084
348	158.3482	-190.8552	349.2034	0.03710289	0.5224964
354	168.2218	-180.9809	349.2027	0.03356064	0.4509482
360	162.791	-186.2655	349.0565	0.06727124	0.2949429
366	149.207	-199.8589	349.0659	0.1014964	0.3314415
372	149.9928	-199.1596	349.1524	0.06490124	0.3979642
378	144.4495	-204.7355	349.185	0.02400377	0.6384702
384	139.3197	-209.7079	349.0276	0.05385438	0.8385087
390	140.0794	-209.0594	349.1388	0.03568881	0.7060198
396	140.1927	-209.03	349.2227	0.01201123	0.5604937
402	144.0097	-205.2228	349.2325	0.008142588	0.5198968
408	140.7722	-208.4387	349.2109	0.01412709	0.5961219
414	144.1986	-204.9648	349.1634	0.01329464	0.3409342
420	145.7256	-203.2471	348.9727	0.02827016	0.2283194
426	135.8329	-213.3131	349.1459	0.03313631	0.3435183
432	138.487	-210.7364	349.2235	0.01173681	0.4461
438	154.8491	-194.3128	349.1619	0.01350864	0.3396097
444	155.6629	-193.5226	349.1855	0.0112859	0.3650594
450	154.3363	-194.8895	349.2258	0.01519639	0.5149734
456	157.3828	-191.8133	349.1961	0.01768963	0.3913697
462	158.593	-190.4655	349.0584	0.03920484	0.277481
468	165.2179	-183.8975	349.1155	0.07506963	0.3569282
474	158.1788	-190.9251	349.1039	0.08408571	0.3537827
480	165.1344	-184.004	349.1383	0.04209254	0.3450162
486	161.3059	-187.8769	349.1828	0.0468367	0.42697
492	156.0771	-193.1205	349.1976	0.01585455	0.3907769
498	166.3965	-182.797	349.1935	0.01274297	0.3788299
504	153.5731	-195.6529	349.226	0.01189561	0.4589164
510	154.7875	-194.3129	349.1004	0.0320275	0.3013529
516	158.824	-190.2342	349.0582	0.07424136	0.3013529
522	150.2295	-198.962	349.1915	0.03298098	0.597982
528	154.097	-195.0627	349.1597	0.05382655	0.3908634
