Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-2005.917	-2354.729	348.812	0.04036596	1.079292
6	-2316.482	-2665.641	349.1592	0.08190647	0.4868734
12	-1689.218	-2035.122	345.9042	0.4283867	2.819243
18	-1360.774	-1707.729	346.9554	2.243123	0.3674007
24	-1680.992	-2028.626	347.6343	1.464296	0.8169105
30	-2067.356	-2415.704	348.3482	0.5255241	1.0592
36	-2380.729	-2729.513	348.7845	0.3233524	0.8047405
42	-1692.815	-2040.705	347.8893	1.292811	0.6925972
48	-2065.589	-2414.072	348.4829	0.7071308	0.6778902
54	-2688.933	-3037.988	349.0551	0.1076979	0.3269778
60	-2360.875	-2709.841	348.9663	0.1959658	0.7262477
66	-1301.744	-1648.448	346.7035	1.784679	1.386668
72	-1542.703	-1887.577	344.8742	0.4393884	3.426233
78	-2008.259	-2356.71	348.4517	0.2900773	1.17859
84	-2620.939	-2969.784	348.8453	0.3207078	0.3300268
90	-2174.504	-2522.952	348.4479	0.7302493	0.6996881
96	-1650.349	-1996.46	346.1108	0.7302493	2.506178
102	-1668.173	-2013.559	345.3856	0.7302493	2.950323
108	-1965.189	-2312.962	347.7727	0.08119094	1.847179
114	-1406.797	-1753.417	346.6192	1.234665	1.847179
120	-1261.206	-1606.366	345.1601	1.847783	2.401408
126	-1675.792	-2023.484	347.6922	1.081482	1.150599
132	-2022.57	-2370.988	348.4183	0.3553639	1.150599
138	-1698.051	-2045.821	347.7697	0.8222049	1.3041
144	-1973.966	-2322.356	348.3894	0.697065	0.8322193
150	-2216.932	-2565.933	349.0011	0.08544738	0.8322193
156	-1791.635	-2139.553	347.9179	0.5422052	1.408559
162	-2262.25	-2611.251	349.0005	0.2146599	0.6234795
168	-2069.822	-2418.219	348.3974	0.4846957	1.051231
174	-1245.522	-1590.976	345.4542	3.728525	0.3476063
180	-1344.632	-1691.254	346.6214	2.523386	0.7532298
186	-2120.409	-2469.023	348.6148	0.5299566	0.7532298
192	-1273.32	-1619.825	346.5054	1.748129	1.564214
198	-1623.537	-1965.093	341.5565	0.1489581	5.463622
204	-2429.082	-2778.029	348.9468	0.1105996	0.8676128
210	-1446.445	-1793.819	347.3733	1.686092	0.8652184
216	-1717.623	-2062.795	345.1716	0.5228397	3.201938
222	-1427.335	-1772.597	345.2618	1.369501	2.636323
