Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	br_lengths[154]	br_lengths[155]	br_lengths[156]	br_lengths[157]	br_lengths[158]	br_lengths[159]	br_lengths[160]	br_lengths[161]	br_lengths[162]	br_lengths[163]	br_lengths[164]	br_lengths[165]	br_lengths[166]	br_lengths[167]	br_lengths[168]	br_lengths[169]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	rel_br_lengths[154]	rel_br_lengths[155]	rel_br_lengths[156]	rel_br_lengths[157]	rel_br_lengths[158]	rel_br_lengths[159]	rel_br_lengths[160]	rel_br_lengths[161]	rel_br_lengths[162]	rel_br_lengths[163]	rel_br_lengths[164]	rel_br_lengths[165]	rel_br_lengths[166]	rel_br_lengths[167]	rel_br_lengths[168]	rel_br_lengths[169]	tree_length
0	192.5715	-156.3677	348.9392	0.00167607	0.000544813	0.000802834	0.00281771	0.000845893	0.00305314	0.000576839	0.000252817	0.00104357	0.00024207	0.00159642	0.00173286	0.00131909	0.000210705	0.000219493	3.37346e-05	6.70514e-05	0.000410582	0.00018825	0.000726472	0.000276944	0.001367	0.000740422	0.000887115	0.000806896	0.000396972	0.00264284	0.00347034	0.000813854	0.00275668	0.000933706	0.00398949	0.00185785	0.000996657	1.63363e-05	0.00135577	0.00067908	0.000340814	0.00072821	0.000508623	0.00159953	0.000503996	0.00269107	0.00084463	0.000368333	0.00170007	0.000326106	0.000927293	0.0032319	0.00221013	0.000316262	0.00274179	0.000652353	0.00147506	0.00361988	0.000279329	0.00312237	0.000834381	0.00053642	0.0015926	8.29028e-05	0.00106543	0.000638187	0.000767108	0.00038594	0.00212849	0.000407321	0.000253103	0.000698549	0.000977532	0.00123618	0.00207597	0.00035481	0.000172803	0.00192186	0.000186541	0.000539579	0.00309125	0.000501625	4.32629e-06	0.000778855	5.87335e-05	0.000306328	0.000416243	0.00553109	0.00327077	0.00461803	0.000653388	0.000631202	6.74205e-05	0.000710986	0.00090232	0.00109386	0.0019054	1.15784e-06	0.00169924	0.00205361	0.000305317	0.00027197	0.00271029	0.000157504	0.000586882	5.14231e-05	2.28031e-06	0.000979191	0.00495619	7.36603e-05	0.000747829	0.000204439	0.00135864	0.00262298	9.3594e-05	0.00123453	0.00129218	0.000552282	0.000544778	0.000819352	0.000772095	0.000890638	0.000324895	0.000437617	0.000200057	0.00023635	0.00132265	0.000881927	3.74862e-05	0.0125989	0.000287547	0.000347913	0.00107906	0.00347715	0.000446846	0.000507892	0.00112035	0.000695258	0.00046738	0.000655672	0.000679517	0.00461109	0.00418521	0.00112677	0.00588923	0.000657911	0.000500407	0.0030351	2.17494e-05	0.00119131	0.0029926	0.00188795	0.000552964	0.000610977	0.00419458	0.00101174	0.000621385	0.00114712	0.000207971	0.000218257	0.000511951	0.000586771	0.0120099	0.000700797	4.79436e-05	1.06918e-05	0.000946465	0.00311723	0.00419496	0.00117471	3.5191e-05	0.00100682	0.938826	0.969683	0.990441	1.00965	1.03127	1.06516	0.04564389	0.00755915	0.00245712	0.00362081	0.012708	0.003815	0.0137697	0.00260156	0.00114021	0.00470651	0.00109174	0.00719991	0.00781527	0.00594914	0.000950285	0.000989921	0.000152144	0.000302404	0.00185174	0.000849013	0.00327641	0.00124902	0.00616521	0.00333933	0.00400092	0.00363913	0.00179036	0.0119193	0.0156514	0.00367051	0.0124327	0.00421105	0.0179927	0.00837896	0.00449495	7.36772e-05	0.00611457	0.00306267	0.00153708	0.00328425	0.00229391	0.00721394	0.00227304	0.0121368	0.00380931	0.00166119	0.00766738	0.00147075	0.00418212	0.014576	0.00996774	0.00142635	0.0123656	0.00294213	0.00665258	0.0163258	0.00125978	0.014082	0.00376308	0.00241927	0.00718267	0.000373894	0.00480514	0.00287824	0.00345968	0.0017406	0.00959956	0.00183703	0.0011415	0.00315048	0.0044087	0.00557521	0.0093627	0.00160021	0.000779347	0.00866767	0.000841307	0.00243352	0.0139416	0.00226235	1.95117e-05	0.00351266	0.00026489	0.00138155	0.00187727	0.0249454	0.0147513	0.0208275	0.0029468	0.00284674	0.000304069	0.00320657	0.0040695	0.00493336	0.00859344	5.22189e-06	0.00766364	0.00926186	0.00137699	0.00122659	0.0122235	0.000710349	0.00264686	0.00023192	1.02843e-05	0.00441618	0.0223526	0.000332211	0.00337273	0.000922026	0.00612753	0.0118297	0.000422112	0.00556776	0.00582778	0.00249081	0.00245697	0.00369531	0.00348218	0.00401681	0.00146529	0.00197367	0.000902264	0.00106595	0.00596519	0.00397752	0.000169064	0.0568213	0.00129685	0.0015691	0.00486662	0.0156821	0.00201529	0.00229061	0.0050528	0.00313564	0.0021079	0.0029571	0.00306464	0.0207962	0.0188755	0.00508179	0.0265606	0.0029672	0.00225685	0.0136884	9.80906e-05	0.00537285	0.0134967	0.00851473	0.00249389	0.00275553	0.0189177	0.00456298	0.00280247	0.00517353	0.000937958	0.000984348	0.00230891	0.00264636	0.0541648	0.00316062	0.000216227	4.82205e-05	0.00426859	0.0140588	0.0189194	0.00529797	0.000158713	0.00454077	0.2217279
36	190.1294	-158.8098	348.9392	0.00167607	0.000544813	0.000802834	0.00281771	0.000845893	0.00305314	0.000576839	0.000252817	0.00104357	0.00024207	0.00159642	0.00173286	0.00131909	0.000210705	0.000219493	3.37346e-05	6.70514e-05	0.000410582	0.00018825	0.000726472	0.000276944	0.001367	0.000740422	0.000887115	0.000806896	0.000396972	0.00264284	0.00347034	0.000813854	0.00275668	0.000933706	0.00398949	0.00185785	0.000996657	1.63363e-05	0.00135577	0.00067908	0.000340814	0.00072821	0.000508623	0.00159953	0.000503996	0.00269107	0.00084463	0.000368333	0.00170007	0.000326106	0.000927293	0.0032319	0.00221013	0.000316262	0.00274179	0.000652353	0.00147506	0.00361988	0.000279329	0.00312237	0.000834381	0.00053642	0.0015926	8.29028e-05	0.00106543	0.000638187	0.000767108	0.00038594	0.00212849	0.000407321	0.000253103	0.000698549	0.000977532	0.00123618	0.00207597	0.00035481	0.000172803	0.00192186	0.000186541	0.000539579	0.00309125	0.000501625	4.32629e-06	0.000778855	5.87335e-05	0.000306328	0.000416243	0.00553109	0.00327077	0.00461803	0.000653388	0.000631202	6.74205e-05	0.000710986	0.00090232	0.00109386	0.0019054	1.15784e-06	0.00169924	0.00205361	0.000305317	0.00027197	0.00271029	0.000157504	0.000586882	5.14231e-05	2.28031e-06	0.000979191	0.00495619	7.36603e-05	0.000747829	0.000204439	0.00135864	0.00262298	9.3594e-05	0.00123453	0.00129218	0.000552282	0.000544778	0.000819352	0.000772095	0.000890638	0.000324895	0.000437617	0.000200057	0.00023635	0.00132265	0.000881927	3.74862e-05	0.0125989	0.000287547	0.000347913	0.00107906	0.00347715	0.000446846	0.000507892	0.00112035	0.000695258	0.00046738	0.000655672	0.000679517	0.00461109	0.00418521	0.00112677	0.00588923	0.000657911	0.000500407	0.0030351	2.17494e-05	0.00119131	0.0029926	0.00188795	0.000552964	0.000610977	0.00419458	0.00101174	0.000621385	0.00114712	0.000207971	0.000218257	0.000511951	0.000586771	0.0120099	0.000700797	4.79436e-05	1.06918e-05	0.000946465	0.00311723	0.00419496	0.00117471	3.5191e-05	0.00100682	0.938826	0.969683	0.990441	1.00965	1.03127	1.06516	0.04564389	0.00755915	0.00245712	0.00362081	0.012708	0.003815	0.0137697	0.00260156	0.00114021	0.00470651	0.00109174	0.00719991	0.00781527	0.00594914	0.000950285	0.000989921	0.000152144	0.000302404	0.00185174	0.000849013	0.00327641	0.00124902	0.00616521	0.00333933	0.00400092	0.00363913	0.00179036	0.0119193	0.0156514	0.00367051	0.0124327	0.00421105	0.0179927	0.00837896	0.00449495	7.36772e-05	0.00611457	0.00306267	0.00153708	0.00328425	0.00229391	0.00721394	0.00227304	0.0121368	0.00380931	0.00166119	0.00766738	0.00147075	0.00418212	0.014576	0.00996774	0.00142635	0.0123656	0.00294213	0.00665258	0.0163258	0.00125978	0.014082	0.00376308	0.00241927	0.00718267	0.000373894	0.00480514	0.00287824	0.00345968	0.0017406	0.00959956	0.00183703	0.0011415	0.00315048	0.0044087	0.00557521	0.0093627	0.00160021	0.000779347	0.00866767	0.000841307	0.00243352	0.0139416	0.00226235	1.95117e-05	0.00351266	0.00026489	0.00138155	0.00187727	0.0249454	0.0147513	0.0208275	0.0029468	0.00284674	0.000304069	0.00320657	0.0040695	0.00493336	0.00859344	5.22189e-06	0.00766364	0.00926186	0.00137699	0.00122659	0.0122235	0.000710349	0.00264686	0.00023192	1.02843e-05	0.00441618	0.0223526	0.000332211	0.00337273	0.000922026	0.00612753	0.0118297	0.000422112	0.00556776	0.00582778	0.00249081	0.00245697	0.00369531	0.00348218	0.00401681	0.00146529	0.00197367	0.000902264	0.00106595	0.00596519	0.00397752	0.000169064	0.0568213	0.00129685	0.0015691	0.00486662	0.0156821	0.00201529	0.00229061	0.0050528	0.00313564	0.0021079	0.0029571	0.00306464	0.0207962	0.0188755	0.00508179	0.0265606	0.0029672	0.00225685	0.0136884	9.80906e-05	0.00537285	0.0134967	0.00851473	0.00249389	0.00275553	0.0189177	0.00456298	0.00280247	0.00517353	0.000937958	0.000984348	0.00230891	0.00264636	0.0541648	0.00316062	0.000216227	4.82205e-05	0.00426859	0.0140588	0.0189194	0.00529797	0.000158713	0.00454077	0.2217279
72	193.243	-155.6962	348.9392	0.00167607	0.000544813	0.000802834	0.00281771	0.000845893	0.00305314	0.000576839	0.000252817	0.00104357	0.00024207	0.00159642	0.00173286	0.00131909	0.000210705	0.000219493	3.37346e-05	6.70514e-05	0.000410582	0.00018825	0.000726472	0.000276944	0.001367	0.000740422	0.000887115	0.000806896	0.000396972	0.00264284	0.00347034	0.000813854	0.00275668	0.000933706	0.00398949	0.00185785	0.000996657	1.63363e-05	0.00135577	0.00067908	0.000340814	0.00072821	0.000508623	0.00159953	0.000503996	0.00269107	0.00084463	0.000368333	0.00170007	0.000326106	0.000927293	0.0032319	0.00221013	0.000316262	0.00274179	0.000652353	0.00147506	0.00361988	0.000279329	0.00312237	0.000834381	0.00053642	0.0015926	8.29028e-05	0.00106543	0.000638187	0.000767108	0.00038594	0.00212849	0.000407321	0.000253103	0.000698549	0.000977532	0.00123618	0.00207597	0.00035481	0.000172803	0.00192186	0.000186541	0.000539579	0.00309125	0.000501625	4.32629e-06	0.000778855	5.87335e-05	0.000306328	0.000416243	0.00553109	0.00327077	0.00461803	0.000653388	0.000631202	6.74205e-05	0.000710986	0.00090232	0.00109386	0.0019054	1.15784e-06	0.00169924	0.00205361	0.000305317	0.00027197	0.00271029	0.000157504	0.000586882	5.14231e-05	2.28031e-06	0.000979191	0.00495619	7.36603e-05	0.000747829	0.000204439	0.00135864	0.00262298	9.3594e-05	0.00123453	0.00129218	0.000552282	0.000544778	0.000819352	0.000772095	0.000890638	0.000324895	0.000437617	0.000200057	0.00023635	0.00132265	0.000881927	3.74862e-05	0.0125989	0.000287547	0.000347913	0.00107906	0.00347715	0.000446846	0.000507892	0.00112035	0.000695258	0.00046738	0.000655672	0.000679517	0.00461109	0.00418521	0.00112677	0.00588923	0.000657911	0.000500407	0.0030351	2.17494e-05	0.00119131	0.0029926	0.00188795	0.000552964	0.000610977	0.00419458	0.00101174	0.000621385	0.00114712	0.000207971	0.000218257	0.000511951	0.000586771	0.0120099	0.000700797	4.79436e-05	1.06918e-05	0.000946465	0.00311723	0.00419496	0.00117471	3.5191e-05	0.00100682	0.938826	0.969683	0.990441	1.00965	1.03127	1.06516	0.04564389	0.00755915	0.00245712	0.00362081	0.012708	0.003815	0.0137697	0.00260156	0.00114021	0.00470651	0.00109174	0.00719991	0.00781527	0.00594914	0.000950285	0.000989921	0.000152144	0.000302404	0.00185174	0.000849013	0.00327641	0.00124902	0.00616521	0.00333933	0.00400092	0.00363913	0.00179036	0.0119193	0.0156514	0.00367051	0.0124327	0.00421105	0.0179927	0.00837896	0.00449495	7.36772e-05	0.00611457	0.00306267	0.00153708	0.00328425	0.00229391	0.00721394	0.00227304	0.0121368	0.00380931	0.00166119	0.00766738	0.00147075	0.00418212	0.014576	0.00996774	0.00142635	0.0123656	0.00294213	0.00665258	0.0163258	0.00125978	0.014082	0.00376308	0.00241927	0.00718267	0.000373894	0.00480514	0.00287824	0.00345968	0.0017406	0.00959956	0.00183703	0.0011415	0.00315048	0.0044087	0.00557521	0.0093627	0.00160021	0.000779347	0.00866767	0.000841307	0.00243352	0.0139416	0.00226235	1.95117e-05	0.00351266	0.00026489	0.00138155	0.00187727	0.0249454	0.0147513	0.0208275	0.0029468	0.00284674	0.000304069	0.00320657	0.0040695	0.00493336	0.00859344	5.22189e-06	0.00766364	0.00926186	0.00137699	0.00122659	0.0122235	0.000710349	0.00264686	0.00023192	1.02843e-05	0.00441618	0.0223526	0.000332211	0.00337273	0.000922026	0.00612753	0.0118297	0.000422112	0.00556776	0.00582778	0.00249081	0.00245697	0.00369531	0.00348218	0.00401681	0.00146529	0.00197367	0.000902264	0.00106595	0.00596519	0.00397752	0.000169064	0.0568213	0.00129685	0.0015691	0.00486662	0.0156821	0.00201529	0.00229061	0.0050528	0.00313564	0.0021079	0.0029571	0.00306464	0.0207962	0.0188755	0.00508179	0.0265606	0.0029672	0.00225685	0.0136884	9.80906e-05	0.00537285	0.0134967	0.00851473	0.00249389	0.00275553	0.0189177	0.00456298	0.00280247	0.00517353	0.000937958	0.000984348	0.00230891	0.00264636	0.0541648	0.00316062	0.000216227	4.82205e-05	0.00426859	0.0140588	0.0189194	0.00529797	0.000158713	0.00454077	0.2217279
108	191.2696	-157.6696	348.9392	0.00167607	0.000544813	0.000802834	0.00281771	0.000845893	0.00305314	0.000576839	0.000252817	0.00104357	0.00024207	0.00159642	0.00173286	0.00131909	0.000210705	0.000219493	3.37346e-05	6.70514e-05	0.000410582	0.00018825	0.000726472	0.000276944	0.001367	0.000740422	0.000887115	0.000806896	0.000396972	0.00264284	0.00347034	0.000813854	0.00275668	0.000933706	0.00398949	0.00185785	0.000996657	1.63363e-05	0.00135577	0.00067908	0.000340814	0.00072821	0.000508623	0.00159953	0.000503996	0.00269107	0.00084463	0.000368333	0.00170007	0.000326106	0.000927293	0.0032319	0.00221013	0.000316262	0.00274179	0.000652353	0.00147506	0.00361988	0.000279329	0.00312237	0.000834381	0.00053642	0.0015926	8.29028e-05	0.00106543	0.000638187	0.000767108	0.00038594	0.00212849	0.000407321	0.000253103	0.000698549	0.000977532	0.00123618	0.00207597	0.00035481	0.000172803	0.00192186	0.000186541	0.000539579	0.00309125	0.000501625	4.32629e-06	0.000778855	5.87335e-05	0.000306328	0.000416243	0.00553109	0.00327077	0.00461803	0.000653388	0.000631202	6.74205e-05	0.000710986	0.00090232	0.00109386	0.0019054	1.15784e-06	0.00169924	0.00205361	0.000305317	0.00027197	0.00271029	0.000157504	0.000586882	5.14231e-05	2.28031e-06	0.000979191	0.00495619	7.36603e-05	0.000747829	0.000204439	0.00135864	0.00262298	9.3594e-05	0.00123453	0.00129218	0.000552282	0.000544778	0.000819352	0.000772095	0.000890638	0.000324895	0.000437617	0.000200057	0.00023635	0.00132265	0.000881927	3.74862e-05	0.0125989	0.000287547	0.000347913	0.00107906	0.00347715	0.000446846	0.000507892	0.00112035	0.000695258	0.00046738	0.000655672	0.000679517	0.00461109	0.00418521	0.00112677	0.00588923	0.000657911	0.000500407	0.0030351	2.17494e-05	0.00119131	0.0029926	0.00188795	0.000552964	0.000610977	0.00419458	0.00101174	0.000621385	0.00114712	0.000207971	0.000218257	0.000511951	0.000586771	0.0120099	0.000700797	4.79436e-05	1.06918e-05	0.000946465	0.00311723	0.00419496	0.00117471	3.5191e-05	0.00100682	0.938826	0.969683	0.990441	1.00965	1.03127	1.06516	0.04564389	0.00755915	0.00245712	0.00362081	0.012708	0.003815	0.0137697	0.00260156	0.00114021	0.00470651	0.00109174	0.00719991	0.00781527	0.00594914	0.000950285	0.000989921	0.000152144	0.000302404	0.00185174	0.000849013	0.00327641	0.00124902	0.00616521	0.00333933	0.00400092	0.00363913	0.00179036	0.0119193	0.0156514	0.00367051	0.0124327	0.00421105	0.0179927	0.00837896	0.00449495	7.36772e-05	0.00611457	0.00306267	0.00153708	0.00328425	0.00229391	0.00721394	0.00227304	0.0121368	0.00380931	0.00166119	0.00766738	0.00147075	0.00418212	0.014576	0.00996774	0.00142635	0.0123656	0.00294213	0.00665258	0.0163258	0.00125978	0.014082	0.00376308	0.00241927	0.00718267	0.000373894	0.00480514	0.00287824	0.00345968	0.0017406	0.00959956	0.00183703	0.0011415	0.00315048	0.0044087	0.00557521	0.0093627	0.00160021	0.000779347	0.00866767	0.000841307	0.00243352	0.0139416	0.00226235	1.95117e-05	0.00351266	0.00026489	0.00138155	0.00187727	0.0249454	0.0147513	0.0208275	0.0029468	0.00284674	0.000304069	0.00320657	0.0040695	0.00493336	0.00859344	5.22189e-06	0.00766364	0.00926186	0.00137699	0.00122659	0.0122235	0.000710349	0.00264686	0.00023192	1.02843e-05	0.00441618	0.0223526	0.000332211	0.00337273	0.000922026	0.00612753	0.0118297	0.000422112	0.00556776	0.00582778	0.00249081	0.00245697	0.00369531	0.00348218	0.00401681	0.00146529	0.00197367	0.000902264	0.00106595	0.00596519	0.00397752	0.000169064	0.0568213	0.00129685	0.0015691	0.00486662	0.0156821	0.00201529	0.00229061	0.0050528	0.00313564	0.0021079	0.0029571	0.00306464	0.0207962	0.0188755	0.00508179	0.0265606	0.0029672	0.00225685	0.0136884	9.80906e-05	0.00537285	0.0134967	0.00851473	0.00249389	0.00275553	0.0189177	0.00456298	0.00280247	0.00517353	0.000937958	0.000984348	0.00230891	0.00264636	0.0541648	0.00316062	0.000216227	4.82205e-05	0.00426859	0.0140588	0.0189194	0.00529797	0.000158713	0.00454077	0.2217279
